SIMULATION 6: 50 xApps, 75 Parameters, 20 KPIs

XAPP-PARAMETER CONTROL RANGES
xapp,parameter,range_min,range_max
x16,7,9,4,8,8,8,5,-1,10,7,9,6,10,5,8,8,10,10,9,8,6,6,5,13,7,6,7,10,4,11,9,8,6,9,6,7,9,9,13,12,7,9,8,7,11,8,3,12,6,8
x17,9,9,8,11,7,8,4,10,-1,6,10,12,7,5,7,12,9,11,10,9,9,7,5,13,9,8,11,13,3,8,12,10,4,11,8,8,13,11,13,9,8,9,7,10,15,9,8,11,8,9
x18,5,7,2,5,6,6,3,7,6,-1,6,6,8,6,5,7,8,7,6,6,7,6,5,7,2,5,6,4,3,8,9,3,4,8,4,8,7,8,5,6,5,7,5,4,10,4,2,9,6,6
x19,8,9,7,7,9,8,8,9,10,6,-1,6,10,11,6,13,11,10,12,14,5,8,7,13,6,11,10,11,3,12,12,10,5,11,6,6,11,9,12,14,9,9,6,10,16,7,7,13,5,8
x2,6,6,4,7,7,6,2,6,12,6,6,-1,6,3,6,7,6,6,5,7,7,5,5,10,4,3,8,7,2,7,10,6,3,8,4,5,9,7,10,7,4,8,4,5,9,6,4,9,6,7
x20,6,11,6,10,12,8,9,10,7,8,10,6,-1,10,8,7,11,7,10,10,4,10,8,14,5,8,8,10,7,14,11,9,5,9,6,11,10,12,13,14,7,10,7,7,14,5,5,14,6,11
x21,6,8,7,7,8,12,7,5,5,6,11,3,10,-1,6,9,7,6,11,11,3,6,5,13,6,9,9,8,5,9,9,7,4,9,4,9,11,11,12,12,7,6,6,8,13,5,6,12,3,8
x22,8,7,3,5,8,9,3,8,7,5,6,6,8,6,-1,7,5,6,6,6,7,6,5,11,6,7,5,8,2,6,9,5,1,5,6,10,6,5,11,8,6,5,7,2,9,7,4,9,5,7
x23,5,9,7,9,8,10,7,8,12,7,13,7,7,9,7,-1,9,11,11,10,7,9,5,13,7,10,10,13,5,11,11,8,3,12,10,10,14,10,11,10,9,8,8,5,16,9,7,12,7,8
x24,7,12,7,8,9,8,5,10,9,8,11,6,11,7,5,9,-1,9,11,11,6,10,8,12,5,9,9,11,7,13,11,8,5,9,5,9,8,8,12,14,9,8,5,8,12,4,7,9,4,9
x25,4,8,7,7,7,6,7,10,11,7,10,6,7,6,6,11,9,-1,11,9,7,5,4,10,6,6,10,10,4,9,8,7,4,9,5,6,9,10,10,9,7,7,3,5,11,8,6,10,8,6
x26,8,11,11,8,7,7,7,9,10,6,12,5,10,11,6,11,11,11,-1,12,7,7,6,13,5,14,8,11,9,12,14,8,6,11,7,11,15,13,13,15,8,7,8,9,14,8,10,11,6,11
x27,7,8,11,8,10,10,9,8,9,6,14,7,10,11,6,10,11,9,12,-1,5,6,5,14,6,11,8,12,3,12,14,8,4,8,6,8,10,8,11,13,9,8,5,10,13,6,8,10,6,9
x28,6,7,5,5,5,5,0,6,9,7,5,7,4,3,7,7,6,7,7,5,-1,4,5,7,2,6,5,6,3,5,8,4,3,8,5,9,7,8,6,7,5,6,5,4,7,6,4,6,7,7
x29,7,11,6,6,7,10,4,6,7,6,8,5,10,6,6,9,10,5,7,6,4,-1,6,11,7,9,7,9,6,9,8,7,3,8,6,11,10,9,8,10,9,7,9,3,14,5,4,12,6,8
x3,5,4,2,4,6,4,3,5,5,5,7,5,8,5,5,5,8,4,6,5,5,6,-1,8,3,6,7,7,5,10,4,4,3,6,5,5,7,8,8,8,5,7,3,5,7,5,3,9,4,3
x30,9,15,10,13,12,16,9,13,13,7,13,10,14,13,11,13,12,10,13,14,7,11,8,-1,10,13,11,19,9,14,16,13,6,10,8,13,15,14,19,16,12,11,11,10,18,8,11,17,8,14
x31,6,7,5,7,5,9,5,7,9,2,6,4,5,6,6,7,5,6,5,6,2,7,3,10,-1,4,8,10,2,4,5,4,2,4,5,6,7,5,9,5,8,5,5,4,11,6,4,8,5,4
x32,7,8,11,7,6,8,5,6,8,5,11,3,8,9,7,10,9,6,14,11,6,9,6,13,4,-1,6,10,6,9,13,10,3,9,7,11,12,10,10,13,9,6,9,8,13,8,10,11,6,9
x33,5,7,6,9,10,9,8,7,11,6,10,8,8,9,5,10,9,10,8,8,5,7,7,11,8,6,-1,10,4,11,7,7,3,8,7,6,11,11,12,11,6,10,3,8,13,7,3,13,7,5
x34,10,11,10,14,10,11,9,10,13,4,11,7,10,8,8,13,11,10,11,12,6,9,7,19,10,10,10,-1,9,13,11,8,5,8,8,9,12,11,14,11,14,11,7,7,16,8,11,13,6,8
x35,4,8,5,6,5,5,3,4,3,3,3,2,7,5,2,5,7,4,9,3,3,6,5,9,2,6,4,9,-1,8,5,5,3,6,4,7,8,9,6,6,6,7,4,2,7,3,5,7,3,6
x36,7,8,6,7,11,8,8,11,8,8,12,7,14,9,6,11,13,9,12,12,5,9,10,14,4,9,11,13,8,-1,10,6,5,11,6,9,12,13,13,15,7,11,7,7,12,8,6,14,6,8
x37,9,12,9,10,11,10,7,9,12,9,12,10,11,9,9,11,11,8,14,14,8,8,4,16,5,13,7,11,5,10,-1,9,6,8,7,12,12,9,14,13,10,9,8,9,15,7,9,11,7,14
x38,3,8,8,7,6,8,4,8,10,3,10,6,9,7,5,8,8,7,8,8,4,7,4,13,4,10,7,8,5,6,9,-1,2,11,6,7,9,10,10,10,6,7,5,8,13,5,6,11,5,10
x39,3,6,2,5,5,2,5,6,4,4,5,3,5,4,1,3,5,4,6,4,3,3,3,6,2,3,3,5,3,5,6,2,-1,3,0,2,6,6,6,7,5,5,3,4,6,3,3,7,3,5
x4,6,7,8,6,5,8,2,9,11,8,11,8,9,9,5,12,9,9,11,8,8,8,6,10,4,9,8,8,6,11,8,11,3,-1,5,10,12,14,10,11,6,9,8,7,14,9,6,13,6,10
x40,5,5,4,7,6,6,4,6,8,4,6,4,6,4,6,10,5,5,7,6,5,6,5,8,5,7,7,8,4,6,7,6,0,5,-1,8,9,6,7,6,6,6,4,5,10,5,1,7,5,6
x41,7,11,8,7,8,11,4,7,8,8,6,5,11,9,10,10,9,6,11,8,9,11,5,13,6,11,6,9,7,9,12,7,2,10,8,-1,10,12,10,10,8,7,10,5,13,6,6,9,6,13
x42,9,10,8,10,6,9,9,9,13,7,11,9,10,11,6,14,8,9,15,10,7,10,7,15,7,12,11,12,8,12,12,9,6,12,9,10,-1,14,15,14,8,11,10,9,17,9,8,15,7,10
x43,6,10,9,11,9,9,6,9,11,8,9,7,12,11,5,10,8,10,13,8,8,9,8,14,5,10,11,11,9,13,9,10,6,14,6,12,14,-1,12,13,9,11,8,8,15,8,6,15,7,9
x44,11,11,7,13,11,12,8,13,13,5,12,10,13,12,11,11,12,10,13,11,6,8,8,19,9,10,12,14,6,13,14,10,6,10,7,10,15,12,-1,17,11,9,9,11,14,10,9,15,5,11
x45,9,11,10,10,11,10,8,12,9,6,14,7,14,12,8,10,14,9,15,13,7,10,8,16,5,13,11,11,6,15,13,10,7,11,6,10,14,13,17,-1,8,8,8,9,15,8,7,15,5,12
x46,10,12,8,13,9,10,6,7,8,5,9,4,7,7,6,9,9,7,8,9,5,9,5,12,8,9,6,14,6,7,10,6,5,6,6,8,8,9,11,8,-1,7,7,5,11,7,8,10,4,5
x47,7,8,6,9,9,6,7,9,9,7,9,8,10,6,5,8,8,7,7,8,6,7,7,11,5,6,10,11,7,11,9,7,5,9,6,7,11,11,9,8,7,-1,5,8,12,5,3,13,6,7
x48,7,9,5,6,5,9,2,8,7,5,6,4,7,6,7,8,5,3,8,5,5,9,3,11,5,9,3,7,4,7,8,5,3,8,4,10,10,8,9,8,7,5,-1,4,9,7,5,9,4,8
x49,5,5,6,7,4,5,5,7,10,4,10,5,7,8,2,5,8,5,9,10,4,3,5,10,4,8,8,7,2,7,9,8,4,7,5,5,9,8,11,9,5,8,4,-1,9,3,5,7,3,7
x5,10,12,10,13,10,13,9,11,15,10,16,9,14,13,9,16,12,11,14,13,7,14,7,18,11,13,13,16,7,12,15,13,6,14,10,13,17,15,14,15,11,12,9,9,-1,7,8,19,9,12
x50,6,4,5,5,7,7,3,8,9,4,7,6,5,5,7,9,4,8,8,6,6,5,5,8,6,8,7,8,3,8,7,5,3,9,5,6,9,8,10,8,7,5,7,3,7,-1,5,10,7,6
x6,6,7,9,7,3,5,4,3,8,2,7,4,5,6,4,7,7,6,10,8,4,4,3,11,4,10,3,11,5,6,9,6,3,6,1,6,8,6,9,7,8,3,5,5,8,5,-1,6,4,5
x7,9,11,8,11,12,12,8,12,11,9,13,9,14,12,9,12,9,10,11,10,6,12,9,17,8,11,13,13,7,14,11,11,7,13,7,9,15,15,15,15,10,13,9,7,19,10,6,-1,9,9
x8,3,5,5,4,6,6,3,6,8,6,5,6,6,3,5,7,4,8,6,6,7,6,4,8,5,6,7,6,3,6,7,5,3,6,5,6,7,7,5,5,4,6,4,3,9,7,4,9,-1,5
x9,5,10,7,5,8,9,5,8,9,6,8,7,11,8,7,8,9,6,11,9,7,8,3,14,4,9,5,8,6,8,14,10,5,10,6,13,10,9,11,12,5,7,8,7,12,6,5,9,5,-1

CONFLICT MATRIX FOR KPI k7
,x1,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x3,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x4,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x5,x50,x6,x7,x8,x9
x1,-1,8,8,10,7,10,7,8,13,5,7,5,9,10,10,9,9,5,11,10,8,7,9,9,9,8,7,10,5,6,8,5,7,11,4,11,11,11,11,9,8,6,10,8,11,9,9,9,3,6
x10,8,-1,9,11,7,7,7,11,9,6,7,5,10,8,7,10,10,6,9,8,6,7,6,13,6,8,8,9,9,5,8,10,7,7,4,10,10,10,11,10,11,6,9,7,10,5,8,9,4,7
x11,8,9,-1,12,5,6,8,8,10,5,6,5,8,9,6,9,7,7,12,12,8,5,5,10,7,13,8,9,9,5,10,12,4,9,5,11,10,11,9,9,10,9,7,7,14,6,10,9,7,8
x12,10,11,12,-1,10,9,10,11,15,6,8,7,11,9,7,9,13,7,11,12,10,7,8,10,11,12,10,12,11,7,9,9,8,9,5,10,11,14,11,9,14,11,12,8,13,6,11,10,8,7
x13,7,7,5,10,-1,6,7,11,10,6,7,6,11,9,6,7,12,5,7,9,4,4,7,9,5,7,10,7,7,7,5,7,5,7,3,5,7,9,8,10,7,8,7,5,5,5,7,10,5,4
x14,10,7,6,9,6,-1,5,10,9,3,8,4,7,10,8,8,10,6,7,9,4,9,6,10,9,9,9,9,5,8,6,7,4,11,4,8,10,9,10,11,7,6,11,8,11,7,7,12,5,6
x15,7,7,8,10,7,5,-1,11,10,5,6,3,11,8,9,9,8,7,9,13,6,3,7,8,7,10,7,5,7,8,8,9,9,7,5,7,9,10,8,8,6,10,7,6,10,6,6,8,6,10
x16,8,11,8,11,11,10,11,-1,14,10,9,7,15,11,10,12,15,13,11,12,9,6,7,13,7,11,12,8,8,11,9,11,9,12,6,12,11,14,11,15,8,12,12,9,11,9,8,14,9,11
x17,13,9,10,15,10,9,10,14,-1,8,11,10,13,9,11,13,15,11,13,13,11,10,8,12,12,13,11,13,7,11,13,12,8,15,8,12,14,15,13,11,9,12,11,11,17,10,12,15,10,13
x18,5,6,5,6,6,3,5,10,8,-1,5,6,8,6,4,8,9,6,9,7,7,4,5,7,3,5,7,3,6,8,7,4,5,10,3,8,8,8,5,8,5,6,6,5,8,3,3,9,6,7
x19,7,7,6,8,7,8,6,9,11,5,-1,5,8,10,6,12,11,8,10,13,4,6,7,10,6,10,8,9,3,9,8,11,5,11,8,6,13,9,9,12,8,6,8,11,13,6,8,12,6,7
x2,5,5,5,7,6,4,3,7,10,6,5,-1,7,4,3,7,8,5,6,8,8,6,4,7,3,6,7,4,4,5,7,7,4,8,3,4,11,9,8,7,5,7,5,6,7,6,4,8,6,6
x20,9,10,8,11,11,7,11,15,13,8,8,7,-1,13,9,9,15,9,13,12,8,10,10,13,7,10,8,8,10,11,8,10,8,14,3,11,12,15,13,14,5,10,10,8,10,6,9,13,5,11
x21,10,8,9,9,9,10,8,11,9,6,10,4,13,-1,7,9,11,6,13,14,5,5,7,13,6,12,9,6,6,7,8,9,4,11,3,10,12,10,11,13,6,8,10,9,10,5,10,12,3,8
x22,10,7,6,7,6,8,9,10,11,4,6,3,9,7,-1,9,8,6,9,9,7,7,8,9,10,8,7,7,6,7,7,7,6,9,6,12,9,11,10,10,6,5,10,6,8,8,6,10,6,8
x23,9,10,9,9,7,8,9,12,13,8,12,7,9,9,9,-1,11,10,12,13,9,9,6,12,7,11,9,10,6,10,11,12,5,15,11,12,15,12,9,11,10,10,9,8,16,10,7,15,7,8
x24,9,10,7,13,12,10,8,15,15,9,11,8,15,11,8,11,-1,9,14,14,9,9,9,12,8,12,10,10,11,12,10,10,9,14,6,11,12,14,12,16,6,10,10,10,13,5,11,12,6,11
x25,5,6,7,7,5,6,7,13,11,6,8,5,9,6,6,10,9,-1,11,9,8,4,5,8,4,8,8,7,3,8,7,9,4,11,6,6,8,9,7,9,6,7,3,6,8,8,6,10,7,8
x26,11,9,12,11,7,7,9,11,13,9,10,6,13,13,9,12,14,11,-1,16,11,7,9,16,7,16,7,11,12,12,14,11,8,16,5,11,13,15,12,15,9,6,8,8,13,9,12,12,8,13
x27,10,8,12,12,9,9,13,12,13,7,13,8,12,14,9,13,14,9,16,-1,10,5,8,14,8,14,9,9,8,10,13,14,7,13,7,9,15,14,10,13,9,10,8,13,14,8,9,12,8,10
x28,8,6,8,10,4,4,6,9,11,7,4,8,8,5,7,9,9,8,11,10,-1,5,7,7,3,10,5,6,6,7,7,7,6,11,4,9,10,11,7,9,6,7,6,5,9,8,5,8,8,9
x29,7,7,5,7,4,9,3,6,10,4,6,6,10,5,7,9,9,4,7,5,5,-1,6,8,8,7,5,9,7,7,5,6,4,11,5,8,12,10,9,8,5,5,9,5,11,5,4,10,4,6
x3,9,6,5,8,7,6,7,7,8,5,7,4,10,7,8,6,9,5,9,8,7,6,-1,8,5,8,8,6,7,10,3,7,8,10,5,8,9,13,8,9,4,7,7,7,8,7,4,9,5,7
x30,9,13,10,10,9,10,8,13,12,7,10,7,13,13,9,12,12,8,16,14,7,8,8,-1,9,13,10,13,11,9,12,14,8,12,5,10,14,16,14,13,9,9,11,11,11,8,11,13,8,11
x31,9,6,7,11,5,9,7,7,12,3,6,3,7,6,10,7,8,4,7,8,3,8,5,9,-1,5,9,10,6,5,6,6,5,7,5,8,8,9,9,5,7,6,8,6,11,5,6,7,6,5
x32,8,8,13,12,7,9,10,11,13,5,10,6,10,12,8,11,12,8,16,14,10,7,8,13,5,-1,8,9,10,10,12,12,6,11,8,11,16,14,10,15,8,11,12,8,15,9,13,12,9,12
x33,7,8,8,10,10,9,7,12,11,7,8,7,8,9,7,9,10,8,7,9,5,5,8,10,9,8,-1,6,6,7,6,9,5,8,8,8,10,12,10,12,7,10,7,9,11,7,5,12,9,5
x34,10,9,9,12,7,9,5,8,13,3,9,4,8,6,7,10,10,7,11,9,6,9,6,13,10,9,6,-1,9,8,7,7,6,10,5,7,10,11,11,7,11,7,9,8,11,7,10,9,4,6
x35,5,9,9,11,7,5,7,8,7,6,3,4,10,6,6,6,11,3,12,8,6,7,7,11,6,10,6,9,-1,8,5,8,6,9,3,9,8,12,8,9,8,7,9,4,8,4,7,8,6,9
x36,6,5,5,7,7,8,8,11,11,8,9,5,11,7,7,10,12,8,12,10,7,7,10,9,5,10,7,8,8,-1,7,8,7,15,6,7,11,14,10,12,5,9,8,7,11,9,5,14,7,10
x37,8,8,10,9,5,6,8,9,13,7,8,7,8,8,7,11,10,7,14,13,7,5,3,12,6,12,6,7,5,7,-1,9,7,10,5,8,12,9,11,12,8,8,6,10,12,7,10,10,6,10
x38,5,10,12,9,7,7,9,11,12,4,11,7,10,9,7,12,10,9,11,14,7,6,7,14,6,12,9,7,8,8,9,-1,5,12,7,11,13,14,9,10,8,9,7,9,14,7,8,12,9,12
x39,7,7,4,8,5,4,9,9,8,5,5,4,8,4,6,5,9,4,8,7,6,4,8,8,5,6,5,6,6,7,7,5,-1,6,2,6,7,10,10,8,4,6,7,6,8,6,5,7,4,9
x4,11,7,9,9,7,11,7,12,15,10,11,8,14,11,9,15,14,11,16,13,11,11,10,12,7,11,8,10,9,15,10,12,6,-1,6,13,14,16,12,14,7,9,10,9,15,12,8,17,8,14
x40,4,4,5,5,3,4,5,6,8,3,8,3,3,3,6,11,6,6,5,7,4,5,5,5,5,8,8,5,3,6,5,7,2,6,-1,7,10,8,5,6,5,7,4,7,9,6,2,8,5,4
x41,11,10,11,10,5,8,7,12,12,8,6,4,11,10,12,12,11,6,11,9,9,8,8,10,8,11,8,7,9,7,8,11,6,13,7,-1,13,15,9,10,7,8,13,8,14,6,10,12,6,10
x42,11,10,10,11,7,10,9,11,14,8,13,11,12,12,9,15,12,8,13,15,10,12,9,14,8,16,10,10,8,11,12,13,7,14,10,13,-1,16,13,13,9,13,13,12,16,10,10,16,8,11
x43,11,10,11,14,9,9,10,14,15,8,9,9,15,10,11,12,14,9,15,14,11,10,13,16,9,14,12,11,12,14,9,14,10,16,8,15,16,-1,14,14,9,12,14,11,15,11,9,14,10,10
x44,11,11,9,11,8,10,8,11,13,5,9,8,13,11,10,9,12,7,12,10,7,9,8,14,9,10,10,11,8,10,11,9,10,12,5,9,13,14,-1,15,9,9,9,13,11,10,8,12,3,11
x45,9,10,9,9,10,11,8,15,11,8,12,7,14,13,10,11,16,9,15,13,9,8,9,13,5,15,12,7,9,12,12,10,8,14,6,10,13,14,15,-1,7,8,11,11,13,10,9,15,8,11
x46,8,11,10,14,7,7,6,8,9,5,8,5,5,6,6,10,6,6,9,9,6,5,4,9,7,8,7,11,8,5,8,8,4,7,5,7,9,9,9,7,-1,6,8,7,9,6,7,8,5,4
x47,6,6,9,11,8,6,10,12,12,6,6,7,10,8,5,10,10,7,6,10,7,5,7,9,6,11,10,7,7,9,8,9,6,9,7,8,13,12,9,8,6,-1,8,8,11,7,7,11,7,8
x48,10,9,7,12,7,11,7,12,11,6,8,5,10,10,10,9,10,3,8,8,6,9,7,11,8,12,7,9,9,8,6,7,7,10,4,13,13,14,9,11,8,8,-1,6,13,7,10,12,7,8
x49,8,7,7,8,5,8,6,9,11,5,11,6,8,9,6,8,10,6,8,13,5,5,7,11,6,8,9,8,4,7,10,9,6,9,7,8,12,11,13,11,7,8,6,-1,10,5,6,9,4,7
x5,11,10,14,13,5,11,10,11,17,8,13,7,10,10,8,16,13,8,13,14,9,11,8,11,11,15,11,11,8,11,12,14,8,15,9,14,16,15,11,13,9,11,13,10,-1,8,10,14,10,12
x50,9,5,6,6,5,7,6,9,10,3,6,6,6,5,8,10,5,8,9,8,8,5,7,8,5,9,7,7,4,9,7,7,6,12,6,6,10,11,10,10,6,7,7,5,8,-1,4,11,6,8
x6,9,8,10,11,7,7,6,8,12,3,8,4,9,10,6,7,11,6,12,9,5,4,4,11,6,13,5,10,7,5,10,8,5,8,2,10,10,9,8,9,7,7,10,6,10,4,-1,9,5,7
x7,9,9,9,10,10,12,8,14,15,9,12,8,13,12,10,15,12,10,12,12,8,10,9,13,7,12,12,9,8,14,10,12,7,17,8,12,16,14,12,15,8,11,12,9,14,11,9,-1,10,11
x8,3,4,7,8,5,5,6,9,10,6,6,6,5,3,6,7,6,7,8,8,8,4,5,8,6,9,9,4,6,7,6,9,4,8,5,6,8,10,3,8,5,7,7,4,10,6,5,10,-1,7
x9,6,7,8,7,4,6,10,11,13,7,7,6,11,8,8,8,11,8,13,10,9,6,7,11,5,12,5,6,9,10,10,12,9,14,4,10,11,10,11,11,4,8,8,7,12,8,7,11,7,-1

CONFLICT MATRIX FOR KPI k8
,x1,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x3,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x4,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x5,x50,x6,x7,x8,x9
x1,-1,5,7,10,8,7,8,5,10,7,3,6,9,10,5,6,10,5,8,9,8,5,7,8,5,10,5,9,4,6,7,3,3,10,4,7,5,10,5,8,7,6,5,6,9,5,8,8,2,6
x10,5,-1,8,11,13,5,6,10,10,12,6,11,11,9,6,6,11,9,9,11,8,6,4,10,4,11,9,7,8,5,12,8,5,7,5,10,10,10,7,11,7,11,9,6,9,3,5,11,7,10
x11,7,8,-1,12,8,3,9,7,11,7,5,8,10,11,6,8,7,6,9,12,8,5,3,7,6,14,7,7,7,8,9,7,3,10,4,11,9,9,6,9,8,8,7,5,9,6,8,10,5,10
x12,10,11,12,-1,14,6,13,13,14,13,8,11,16,14,9,10,15,9,12,16,11,4,8,12,9,18,12,12,10,10,13,8,8,12,7,10,12,15,10,13,12,14,9,10,15,8,11,12,10,11
x13,8,13,8,14,-1,8,13,12,14,13,11,12,21,16,8,10,17,10,11,16,8,8,9,13,9,14,16,9,7,12,10,10,7,9,7,14,13,15,12,16,9,14,10,10,11,7,9,16,11,13
x14,7,5,3,6,8,-1,5,8,8,8,5,8,8,10,8,7,9,7,6,9,7,7,4,11,7,8,6,5,2,9,10,4,2,9,5,10,6,9,6,8,7,6,6,5,10,7,4,11,5,7
x15,8,6,9,13,13,5,-1,8,12,9,5,7,14,12,6,8,10,8,8,15,9,5,7,8,7,14,10,9,7,10,8,6,5,9,6,7,7,10,5,9,7,11,5,8,10,8,6,11,8,11
x16,5,10,7,13,12,8,8,-1,11,11,5,10,12,11,9,9,11,11,7,12,8,4,5,12,7,13,12,6,6,7,11,7,4,10,6,9,10,11,7,11,6,12,9,7,9,6,6,11,10,9
x17,10,10,11,14,14,8,12,11,-1,9,8,14,12,12,9,15,12,10,11,15,11,8,7,12,11,14,11,12,6,10,15,9,6,14,7,11,11,14,10,10,9,13,8,9,14,8,9,15,9,11
x18,7,12,7,13,13,8,9,11,9,-1,8,9,13,12,9,10,14,10,8,12,9,5,7,14,5,11,14,7,8,9,11,7,4,12,6,11,10,13,7,12,9,11,7,8,12,5,7,14,8,9
x19,3,6,5,8,11,5,5,5,8,8,-1,6,10,8,6,11,12,6,6,12,4,5,6,7,5,10,10,7,2,10,8,7,3,10,5,8,10,10,5,10,8,8,4,8,11,5,6,8,5,7
x2,6,11,8,11,12,8,7,10,14,9,6,-1,11,11,8,10,10,10,7,13,13,7,5,12,6,10,9,9,5,9,11,9,5,11,7,9,13,13,10,11,7,11,7,9,8,8,4,14,8,9
x20,9,11,10,16,21,8,14,12,12,13,10,11,-1,17,9,8,21,9,13,17,9,11,9,13,8,17,13,12,9,16,12,10,8,13,6,12,16,17,14,20,8,16,10,10,13,9,10,17,9,14
x21,10,9,11,14,16,10,12,11,12,12,8,11,17,-1,9,8,13,10,12,16,11,5,9,13,8,17,14,10,7,11,11,7,5,13,4,14,13,16,9,15,8,13,8,11,13,8,11,15,9,11
x22,5,6,6,9,8,8,6,9,9,9,6,8,9,9,-1,8,9,8,8,9,8,5,4,12,8,11,7,7,6,8,13,6,3,11,6,10,8,11,10,10,7,8,7,6,9,7,5,10,8,10
x23,6,6,8,10,10,7,8,9,15,10,11,10,8,8,8,-1,11,10,9,13,9,6,5,10,7,12,11,8,4,9,13,8,2,13,9,12,12,9,6,8,9,8,6,7,13,9,9,12,8,9
x24,10,11,7,15,17,9,10,11,12,14,12,10,21,13,9,11,-1,6,14,17,9,11,9,12,7,16,12,10,9,14,14,8,7,13,7,13,15,16,12,20,9,13,11,11,15,7,11,13,8,11
x25,5,9,6,9,10,7,8,11,10,10,6,10,9,10,8,10,6,-1,8,11,10,5,5,8,7,10,12,9,3,6,10,5,3,12,5,6,9,10,6,7,5,10,3,5,10,8,5,10,10,9
x26,8,9,9,12,11,6,8,7,11,8,6,7,13,12,8,9,14,8,-1,14,11,8,8,10,9,13,9,10,11,10,13,6,6,12,4,12,13,13,9,12,7,8,9,6,13,7,9,8,11,13
x27,9,11,12,16,16,9,15,12,15,12,12,13,17,16,9,13,17,11,14,-1,14,8,8,12,10,19,13,12,8,13,14,11,3,13,9,14,17,16,10,16,10,13,11,14,14,10,10,12,12,14
x28,8,8,8,11,8,7,9,8,11,9,4,13,9,11,8,9,9,10,11,14,-1,5,7,9,6,11,8,7,6,9,10,5,4,12,6,9,10,13,7,10,6,9,5,7,10,9,6,9,9,12
x29,5,6,5,4,8,7,5,4,8,5,5,7,11,5,5,6,11,5,8,8,5,-1,4,7,7,9,5,7,5,10,8,5,4,8,4,7,9,9,8,9,5,5,5,3,9,6,4,9,4,9
x3,7,4,3,8,9,4,7,5,7,7,6,5,9,9,4,5,9,5,8,8,7,4,-1,8,4,10,9,7,5,9,4,3,5,9,2,4,7,10,7,8,5,6,3,7,7,6,5,7,6,7
x30,8,10,7,12,13,11,8,12,12,14,7,12,13,13,12,10,12,8,10,12,9,7,8,-1,9,13,11,10,9,9,14,7,5,11,6,11,11,15,10,11,10,10,10,8,9,8,8,14,8,10
x31,5,4,6,9,9,7,7,7,11,5,5,6,8,8,8,7,7,7,9,10,6,7,4,9,-1,8,6,10,5,9,7,2,5,7,4,8,6,10,6,4,8,6,4,3,8,5,5,7,8,6
x32,10,11,14,18,14,8,14,13,14,11,10,10,17,17,11,12,16,10,13,19,11,9,10,13,8,-1,13,12,9,13,15,9,6,14,9,15,16,15,12,18,9,14,12,12,15,10,12,13,8,17
x33,5,9,7,12,16,6,10,12,11,14,10,9,13,14,7,11,12,12,9,13,8,5,9,11,6,13,-1,6,6,9,9,6,4,11,6,10,11,14,8,13,6,14,7,11,11,7,8,13,12,9
x34,9,7,7,12,9,5,9,6,12,7,7,9,12,10,7,8,10,9,10,12,7,7,7,10,10,12,6,-1,5,10,10,6,5,11,6,7,10,12,9,8,8,10,5,8,12,8,7,10,6,8
x35,4,8,7,10,7,2,7,6,6,8,2,5,9,7,6,4,9,3,11,8,6,5,5,9,5,9,6,5,-1,6,6,5,6,7,2,6,9,10,6,8,5,7,8,2,7,4,6,7,7,9
x36,6,5,8,10,12,9,10,7,10,9,10,9,16,11,8,9,14,6,10,13,9,10,9,9,9,13,9,10,6,-1,9,6,7,15,6,10,11,14,10,15,7,10,7,9,12,10,5,14,8,13
x37,7,12,9,13,10,10,8,11,15,11,8,11,12,11,13,13,14,10,13,14,10,8,4,14,7,15,9,10,6,9,-1,9,3,13,7,13,10,10,10,13,9,11,9,9,14,8,9,13,9,12
x38,3,8,7,8,10,4,6,7,9,7,7,9,10,7,6,8,8,5,6,11,5,5,3,7,2,9,6,6,5,6,9,-1,1,8,6,9,11,9,6,9,6,8,6,5,11,4,2,11,6,9
x39,3,5,3,8,7,2,5,4,6,4,3,5,8,5,3,2,7,3,6,3,4,4,5,5,5,6,4,5,6,7,3,1,-1,6,0,2,4,8,6,6,2,4,3,2,5,2,2,6,4,6
x4,10,7,10,12,9,9,9,10,14,12,10,11,13,13,11,13,13,12,12,13,12,8,9,11,7,14,11,11,7,15,13,8,6,-1,5,8,12,17,8,15,7,10,6,8,15,11,7,15,8,13
x40,4,5,4,7,7,5,6,6,7,6,5,7,6,4,6,9,7,5,4,9,6,4,2,6,4,9,6,6,2,6,7,6,0,5,-1,9,9,6,6,8,6,7,4,8,7,6,2,8,4,7
x41,7,10,11,10,14,10,7,9,11,11,8,9,12,14,10,12,13,6,12,14,9,7,4,11,8,15,10,7,6,10,13,9,2,8,9,-1,12,10,10,13,9,9,11,8,12,6,9,14,7,12
x42,5,10,9,12,13,6,7,10,11,10,10,13,16,13,8,12,15,9,13,17,10,9,7,11,6,16,11,10,9,11,10,11,4,12,9,12,-1,16,12,16,6,14,10,11,13,10,8,12,10,13
