SIMULATION 7: 100 xApps, 150 Parameters, 25 KPIs

XAPP-PARAMETER CONTROL RANGES
xapp,parameter,range_min,range_max
x67,9,12,8,13,10,14,10,8,10,11,9,8,11,13,9,12,12,9,13,6,3,15,9,8,8,9,8,8,9,5,8,7,9,12,8,11,9,8,6,9,10,13,6,12,9,8,12,9,8,10,10,13,11,12,4,14,13,15,14,8,16,10,9,10,-1,7,14,8,9,10,11,8,9,8,7,13,12,8,8,6,6,13,7,13,5,14,10,9,7,15,6,11,11,8,14,4,12,7,8,15
x68,18,13,10,11,15,17,21,12,14,17,16,14,14,16,15,20,16,15,18,13,10,20,13,17,15,16,11,10,9,12,11,16,13,14,20,15,12,13,10,16,14,13,10,20,14,14,19,20,12,12,17,14,19,19,16,15,18,20,19,13,17,12,13,16,7,-1,19,12,7,15,15,18,12,17,11,18,12,15,17,10,10,16,10,15,9,22,15,19,20,19,8,15,16,14,16,15,14,17,11,23
x69,25,21,18,21,22,29,21,19,19,21,23,16,23,25,16,30,28,24,22,17,14,28,13,17,28,22,15,15,17,16,18,25,19,24,27,20,17,20,15,24,21,19,14,25,20,23,27,26,14,20,25,28,22,26,18,22,24,20,24,25,27,21,17,20,14,19,-1,23,17,27,21,23,18,21,14,28,16,18,19,18,15,26,14,21,12,30,20,23,18,30,13,20,28,13,22,11,22,22,13,29
x7,21,16,13,16,16,20,17,15,17,20,15,16,16,19,9,23,17,17,21,11,9,16,10,13,24,13,12,13,15,12,12,17,13,12,17,16,13,13,9,14,17,18,7,19,12,14,17,24,10,12,17,18,13,17,12,17,19,13,16,16,16,12,13,16,8,12,23,-1,12,21,15,21,14,15,11,18,12,13,13,13,12,18,8,17,11,21,14,17,15,19,9,16,15,10,14,10,13,12,8,20
x70,14,18,10,14,13,12,15,9,12,13,12,12,14,17,10,16,15,11,14,8,7,10,8,11,14,10,11,7,10,6,9,11,10,9,15,11,9,13,12,15,12,16,11,14,12,10,16,16,9,9,14,16,10,16,7,14,17,13,16,13,19,11,13,12,9,7,17,12,-1,15,15,12,11,13,10,13,10,13,9,9,8,14,6,16,8,18,12,13,10,16,8,11,16,8,15,9,11,10,6,19
x71,23,20,18,14,18,22,20,19,17,24,22,19,22,18,15,25,21,17,22,14,9,18,12,18,23,18,17,12,15,15,16,20,20,19,23,15,14,17,16,20,20,23,11,17,16,16,22,22,10,18,19,18,18,23,12,20,22,17,19,16,26,17,15,16,10,15,27,21,15,-1,20,23,14,22,15,27,12,14,19,17,14,19,17,18,18,25,16,16,16,24,16,19,20,9,18,11,14,22,7,26
x72,15,18,13,15,15,19,19,12,20,23,19,13,18,19,14,24,20,16,15,15,9,19,15,16,17,16,17,11,11,12,14,16,13,15,17,11,12,17,10,15,15,14,12,22,12,13,18,20,13,16,20,20,16,23,15,21,20,16,20,18,24,14,11,16,11,15,21,15,15,20,-1,19,15,20,10,19,10,15,15,9,10,20,12,18,10,23,21,16,13,24,10,13,20,12,16,13,13,18,7,25
x73,21,17,15,19,19,23,21,14,21,23,19,19,17,19,13,21,20,19,23,17,9,19,17,14,21,17,16,15,13,16,14,18,14,17,20,23,12,17,7,19,18,17,10,23,14,18,25,23,11,16,21,19,22,23,14,16,17,15,16,19,21,19,15,17,8,18,23,21,12,23,19,-1,15,17,16,23,12,15,17,14,14,21,11,16,13,27,16,20,18,23,12,15,19,11,16,15,14,19,10,26
x74,14,11,10,10,14,18,15,8,14,15,12,8,14,15,12,16,13,15,17,12,7,16,11,14,16,9,12,8,14,9,11,19,13,12,16,12,14,14,7,10,14,13,13,16,9,10,18,15,10,10,12,15,10,16,12,14,17,16,14,14,16,10,11,11,9,12,18,14,11,14,15,15,-1,11,7,13,10,13,12,10,7,15,8,16,5,14,14,12,10,16,7,10,13,12,13,10,14,10,7,19
x75,14,19,10,14,16,17,18,15,15,20,22,15,18,17,15,24,19,19,17,18,11,16,10,20,18,14,13,15,10,14,11,19,14,12,20,10,10,15,13,15,17,18,11,18,17,12,21,22,6,19,21,19,20,19,18,16,20,16,18,17,19,9,14,14,8,17,21,15,13,22,20,17,11,-1,14,21,14,17,18,9,12,17,14,17,13,24,19,19,12,20,9,16,20,9,18,11,12,18,5,22
x76,13,12,9,10,12,13,14,10,10,13,17,12,13,11,13,12,10,11,15,8,5,9,6,13,14,12,10,9,9,11,10,10,10,11,17,13,10,6,7,10,13,12,6,11,13,13,14,13,9,12,16,13,10,14,12,16,15,11,13,12,16,17,9,12,7,11,14,11,10,15,10,16,7,14,-1,16,7,12,9,10,14,12,8,7,12,17,15,14,12,17,6,13,14,5,10,9,10,11,5,20
x77,29,22,14,21,22,25,22,21,15,20,18,17,21,21,18,23,20,21,22,16,12,24,16,14,23,19,19,13,14,15,15,18,19,23,24,21,14,17,17,20,18,20,12,20,18,17,27,20,15,20,25,21,22,21,16,22,21,23,24,19,28,21,16,21,13,18,28,18,13,27,19,23,13,21,16,-1,13,16,19,13,19,22,17,20,17,28,21,21,17,25,13,20,25,10,21,16,16,22,9,28
x78,13,13,8,15,13,14,15,10,10,12,13,11,13,13,8,17,10,13,16,8,6,18,9,11,12,14,8,9,12,5,9,13,9,9,14,14,12,11,7,12,12,14,9,14,14,10,15,14,7,13,13,13,12,14,9,12,13,15,14,12,16,9,6,13,12,12,16,12,10,12,10,12,10,14,7,13,-1,13,9,8,5,14,8,16,5,19,11,16,8,18,8,12,9,7,15,7,10,10,8,17
x79,17,14,6,13,13,13,17,13,15,13,13,8,15,14,11,18,12,14,17,14,10,14,11,15,16,13,12,11,12,11,4,13,9,10,16,11,11,8,11,10,12,12,9,17,15,13,17,18,10,12,17,15,12,17,11,14,15,19,16,14,14,13,11,11,8,15,18,13,13,14,15,15,13,17,12,16,13,-1,10,11,10,17,6,14,6,20,15,19,11,15,10,13,16,11,15,10,9,13,5,23
x8,15,14,10,11,19,21,16,15,14,20,18,11,12,16,15,19,18,19,17,14,9,16,10,13,15,15,15,15,10,12,11,19,12,17,20,12,10,17,8,14,16,16,10,19,13,14,19,22,7,16,17,14,19,13,11,19,19,19,17,12,20,13,9,10,8,17,19,13,9,19,15,17,12,18,9,19,9,10,-1,10,8,18,11,12,9,21,15,17,13,20,12,18,14,12,14,11,14,18,8,19
x80,20,10,13,8,11,19,15,11,11,14,12,11,9,12,7,17,16,12,17,9,5,14,9,12,16,14,12,8,15,5,7,13,8,12,14,11,10,12,11,12,13,12,7,12,10,14,13,12,11,11,12,12,13,16,9,11,13,14,15,15,15,14,11,13,6,10,18,13,9,17,9,14,10,9,10,13,8,11,10,-1,10,16,10,12,8,15,10,14,9,17,11,10,10,9,10,8,14,12,6,17
x81,16,13,10,13,14,11,15,10,12,13,10,10,15,16,15,11,16,14,16,12,9,14,8,8,15,10,10,9,8,13,11,10,8,13,18,11,14,7,11,9,11,10,5,15,11,13,16,12,14,12,16,13,11,13,11,13,15,14,9,14,17,16,10,12,6,10,15,12,8,14,10,14,7,12,14,19,5,10,8,10,-1,12,8,14,13,11,16,15,10,15,6,13,17,6,9,9,12,10,5,15
x82,22,16,15,20,17,18,19,14,18,18,20,13,15,17,15,21,23,22,22,15,11,21,18,17,19,16,14,14,15,10,12,21,10,17,19,16,14,18,10,17,18,16,9,22,13,18,21,23,13,15,19,19,18,20,11,18,22,22,21,19,23,20,13,21,13,16,26,18,14,19,20,21,15,17,12,22,14,17,18,16,12,-1,12,18,6,23,16,21,15,27,11,13,20,15,22,16,16,18,8,25
x83,15,15,9,10,13,13,12,13,11,14,15,11,10,14,10,18,15,11,13,9,3,15,8,14,14,10,10,4,10,9,13,14,11,11,16,13,9,13,9,10,11,12,7,12,7,6,10,15,8,11,13,13,13,15,10,10,10,14,15,13,13,9,8,10,7,10,14,8,6,17,12,11,8,14,8,17,8,6,11,10,8,12,-1,9,9,15,12,9,12,14,6,8,13,7,13,9,10,10,4,13
x84,19,14,12,17,14,18,20,13,15,17,14,15,19,21,14,20,19,15,23,15,11,21,15,14,19,17,16,12,13,9,13,14,13,11,21,14,15,15,13,15,15,16,13,21,15,15,22,18,12,15,14,20,18,18,12,15,23,20,17,19,25,14,15,18,13,15,21,17,16,18,18,16,16,17,7,20,16,14,12,12,14,18,9,-1,10,18,15,20,16,24,11,11,16,12,19,9,16,14,8,22
x85,13,13,10,8,10,12,11,12,9,15,13,12,13,12,9,11,12,8,14,9,7,10,7,8,15,10,10,7,7,11,13,7,7,11,11,11,8,6,10,11,11,15,6,12,12,9,14,10,7,11,14,14,10,11,11,11,13,8,13,9,13,10,9,11,5,9,12,11,8,18,10,13,5,13,12,17,5,6,9,8,13,6,9,10,-1,15,12,10,11,16,9,13,14,2,9,9,10,10,4,15
x86,26,22,13,18,23,26,22,20,21,21,25,19,22,24,19,27,24,24,23,17,13,23,15,20,25,23,17,14,17,18,16,23,18,21,23,21,13,20,14,22,22,22,15,26,20,20,26,29,11,20,26,29,24,24,20,26,23,21,27,20,22,20,18,23,14,22,30,21,18,25,23,27,14,24,17,28,19,20,21,15,11,23,15,18,15,-1,22,23,18,26,15,21,25,13,24,14,19,22,13,35
x87,19,18,13,15,21,17,16,14,19,23,18,14,21,20,16,23,20,19,16,15,12,17,8,15,21,16,14,10,14,14,17,16,14,15,22,15,16,14,8,12,15,15,15,21,13,13,23,20,14,14,22,18,16,19,19,18,17,21,18,19,21,18,12,14,10,15,20,14,12,16,21,16,14,19,15,21,11,15,15,10,16,16,12,15,12,22,-1,19,11,22,9,16,20,15,14,14,17,13,6,26
x88,20,19,11,16,21,24,18,12,13,20,19,8,22,20,14,25,20,22,19,15,13,19,16,15,23,15,11,13,13,16,12,17,10,15,22,17,18,11,10,16,18,17,9,28,20,16,22,22,11,15,23,21,20,17,17,16,20,21,17,22,21,18,16,16,9,19,23,17,13,16,16,20,12,19,14,21,16,19,17,14,15,21,9,20,10,23,19,-1,18,24,12,21,20,15,18,10,15,20,10,24
x89,19,14,9,13,13,14,18,11,11,17,15,11,13,14,16,17,14,13,16,13,8,16,11,13,15,14,10,7,6,11,15,13,11,11,18,13,12,10,10,12,14,12,7,22,13,14,15,15,11,10,18,16,14,14,11,15,19,17,16,16,17,15,14,15,7,20,18,15,10,16,13,18,10,12,12,17,8,11,13,9,10,15,12,16,11,18,11,18,-1,20,9,14,15,10,20,12,12,13,7,20
x9,23,19,21,22,18,27,22,17,19,26,26,18,23,23,18,27,26,22,26,18,15,28,15,21,23,24,19,13,17,16,21,21,16,22,26,17,18,18,13,23,17,20,15,29,19,20,26,24,13,19,26,28,21,28,18,20,26,21,26,23,29,24,11,23,15,19,30,19,16,24,24,23,16,20,17,25,18,15,20,17,15,27,14,24,16,26,22,24,20,-1,14,20,20,14,21,18,21,21,12,30
x90,13,12,7,7,9,13,16,12,9,13,9,4,11,8,9,13,12,8,14,11,5,10,9,8,14,10,10,9,8,6,7,7,8,13,10,10,8,6,9,8,9,10,6,14,10,12,14,14,6,10,11,11,9,12,7,13,12,9,11,11,13,11,9,10,6,8,13,9,8,16,10,12,7,9,6,13,8,10,12,11,6,11,6,11,9,15,9,12,9,14,-1,13,10,8,9,8,10,10,4,12
x91,18,18,12,14,20,20,16,16,13,19,16,8,18,15,12,20,16,16,21,9,11,18,9,12,18,14,11,11,13,14,14,15,14,18,18,12,11,11,11,11,13,17,9,19,16,12,19,18,10,12,22,16,15,11,16,16,19,15,17,16,19,15,13,12,11,15,20,16,11,19,13,15,10,16,13,20,12,13,18,10,13,13,8,11,13,21,16,21,14,20,13,-1,16,12,15,11,11,15,7,21
x92,21,22,13,15,21,18,19,15,15,19,19,15,19,22,16,22,23,19,15,13,13,17,12,15,24,14,15,12,9,16,14,14,13,18,23,16,14,14,14,15,18,15,14,21,19,15,23,21,15,18,18,24,20,19,17,17,20,17,21,21,21,15,18,18,11,16,28,15,16,20,20,19,13,20,14,25,9,16,14,10,17,20,13,16,14,25,20,20,15,20,10,16,-1,10,20,13,18,19,7,26
x93,14,10,10,9,15,13,11,8,13,14,10,7,15,13,10,15,15,9,16,8,9,14,9,10,14,9,12,5,14,10,9,15,10,7,14,9,8,13,7,11,10,10,9,18,8,7,15,17,6,5,10,8,13,12,9,12,13,16,13,15,16,10,11,11,8,14,13,10,8,9,12,11,12,9,5,10,7,11,12,9,6,15,7,12,2,13,15,15,10,14,8,12,10,-1,13,9,9,7,2,14
x94,21,18,10,18,17,15,19,14,14,17,17,13,17,14,16,20,20,19,21,11,11,20,13,18,17,16,15,9,8,10,12,19,14,15,18,16,13,14,14,16,17,16,13,23,16,13,19,18,11,13,18,18,17,13,14,19,24,20,22,20,21,17,11,21,14,16,22,14,15,18,16,16,13,18,10,21,15,15,14,10,9,22,13,19,9,24,14,18,20,21,9,15,20,13,-1,10,14,15,8,26
x95,14,13,11,12,12,10,17,9,12,13,13,12,11,12,10,12,12,12,14,7,6,14,11,11,11,12,12,9,8,7,9,9,8,10,16,12,9,9,7,12,7,9,10,14,9,7,15,15,10,9,14,13,9,12,12,9,14,11,13,12,14,10,9,15,4,15,11,10,9,11,13,15,10,11,9,16,7,10,11,8,9,16,9,9,9,14,14,10,12,18,8,11,13,9,10,-1,7,10,4,16
x96,18,16,10,13,15,23,17,12,16,16,18,12,15,19,14,20,18,17,19,10,11,21,11,13,19,13,9,11,13,12,17,16,14,17,16,13,12,12,13,16,17,16,13,16,13,15,23,20,14,15,16,23,19,18,15,18,17,20,18,17,17,17,13,13,12,14,22,13,11,14,13,14,14,12,10,16,10,9,14,14,12,16,10,16,10,19,17,15,12,21,10,11,18,9,14,7,-1,14,14,22
x97,17,17,11,10,14,22,17,12,10,18,18,13,17,15,12,21,17,19,13,13,10,15,14,14,17,17,10,14,11,12,10,17,14,19,19,10,11,10,11,17,17,13,9,17,15,14,20,17,7,16,18,18,20,18,12,16,20,16,19,13,20,16,10,16,7,17,22,12,10,22,18,19,10,18,11,22,10,13,18,12,10,18,10,14,10,22,13,20,13,21,10,15,19,7,15,10,14,-1,8,22
x98,9,9,5,6,6,15,9,5,8,6,8,7,9,9,6,12,8,10,12,5,3,13,7,9,8,9,5,6,5,6,9,8,5,10,6,11,6,4,6,10,11,11,4,13,8,9,10,10,7,7,10,15,11,12,6,10,6,8,10,9,9,9,6,8,8,11,13,8,6,7,7,10,7,5,5,9,8,5,8,6,5,8,4,8,4,13,6,10,7,12,4,7,7,2,8,4,14,8,-1,13
x99,29,23,16,20,23,28,24,22,24,26,28,21,23,24,19,30,23,24,29,17,13,23,15,23,24,26,17,14,19,17,18,24,20,22,27,19,15,19,15,19,24,22,17,26,23,19,31,26,19,18,27,31,24,26,21,28,29,26,31,23,29,24,16,26,15,23,29,20,19,26,25,26,19,22,20,28,17,23,19,17,15,25,13,22,15,35,26,24,20,30,12,21,26,14,26,16,22,22,13,-1

CONFLICT MATRIX FOR KPI k14
,x1,x10,x100,x11,x12,x13,x14,x15,x16,x17,x18,x19,x2,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x3,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x4,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x5,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x6,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x7,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x8,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x9,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
x1,-1,19,14,19,16,22,16,17,12,20,21,15,17,16,15,21,20,15,22,13,11,19,13,20,22,9,13,16,17,19,9,21,17,18,22,20,13,13,14,25,25,24,14,15,15,17,22,23,13,19,17,20,21,23,16,26,19,19,19,18,18,15,19,23,13,18,27,17,15,24,14,19,16,19,16,26,13,17,17,14,9,19,18,19,11,22,14,18,14,22,11,22,20,10,22,13,15,20,14,21
x10,19,-1,14,13,18,21,16,18,12,20,22,16,20,18,16,19,16,16,18,17,7,17,10,17,20,8,10,20,14,18,8,15,10,14,20,14,10,7,15,20,21,20,11,14,19,13,22,24,11,17,18,22,19,19,12,21,16,13,17,17,18,14,15,16,14,14,22,14,15,19,14,18,10,23,14,17,10,19,15,12,10,15,15,13,11,17,16,21,10,18,8,21,22,8,13,11,13,18,11,18
x100,14,14,-1,13,14,15,12,13,9,18,18,13,10,15,10,17,11,11,19,6,6,15,5,12,16,8,6,10,13,13,10,13,10,13,14,11,12,13,10,18,14,14,8,12,10,12,17,19,7,8,13,16,18,15,10,16,15,11,13,12,14,11,13,14,11,10,18,11,9,19,11,13,10,16,10,11,8,10,14,11,8,16,12,10,9,13,16,15,7,16,7,14,14,7,11,11,12,12,8,17
x11,19,13,13,-1,17,16,17,17,12,19,18,15,13,16,12,20,16,14,21,10,11,19,11,15,17,11,6,14,12,11,9,15,12,13,21,18,14,12,11,17,17,16,9,16,18,15,17,20,11,16,15,19,20,16,12,18,19,17,15,18,14,13,14,15,10,13,21,11,13,19,13,17,11,16,11,17,17,13,18,8,11,19,14,16,7,17,14,17,9,22,6,16,15,9,21,11,13,11,10,15
x12,16,18,14,17,-1,16,16,16,10,23,20,12,16,19,18,20,11,15,16,12,11,18,9,12,18,9,9,19,13,14,8,15,12,13,20,12,16,11,10,20,19,16,12,15,16,16,21,20,12,16,17,16,20,16,14,21,19,12,9,19,16,15,14,12,7,12,18,14,17,21,11,16,14,15,11,18,13,15,20,13,11,16,13,11,8,15,19,20,10,15,9,18,20,8,15,12,11,17,7,15
x13,22,21,15,16,16,-1,16,17,11,21,23,14,20,18,16,25,17,19,21,15,11,22,15,17,22,13,11,18,17,21,10,21,15,21,20,16,15,12,14,24,21,19,10,17,18,19,25,21,13,20,20,25,24,23,15,24,22,16,20,20,22,20,15,18,13,17,26,14,10,25,20,21,11,22,16,26,15,11,19,16,12,19,13,15,15,22,16,24,8,22,10,17,21,7,16,11,20,24,14,21
x14,16,16,12,17,16,16,-1,16,12,17,17,13,14,10,13,15,13,12,18,13,8,20,12,12,18,8,9,17,12,11,6,15,13,12,17,16,12,9,14,14,17,13,9,12,17,13,18,20,10,15,13,16,18,17,11,20,17,11,16,16,17,12,14,16,7,14,19,15,14,19,12,14,12,16,11,18,10,14,15,10,10,15,11,13,8,16,13,15,14,16,12,16,15,6,16,14,9,14,8,17
x15,17,18,13,17,16,17,16,-1,12,16,18,18,10,14,13,19,14,11,16,9,8,16,7,14,15,9,12,12,15,12,8,13,11,9,17,14,9,11,14,15,15,13,10,13,17,13,16,19,9,14,12,17,21,13,11,15,17,10,19,15,13,13,13,14,10,14,17,14,11,21,12,13,9,16,11,17,10,10,18,9,11,12,14,13,11,16,13,12,9,17,9,20,17,8,12,10,10,11,8,14
x16,12,12,9,12,10,11,12,12,-1,11,18,13,9,11,13,18,9,11,15,8,7,11,11,15,12,8,8,10,7,13,6,13,8,4,14,8,10,8,11,16,13,14,12,10,11,13,17,21,11,12,13,10,15,15,11,14,13,14,11,14,10,8,9,11,8,14,18,9,10,15,14,15,9,19,8,11,10,13,8,9,10,17,12,12,9,14,13,11,9,12,5,9,14,5,15,8,11,12,7,13
x17,20,20,18,19,23,21,17,16,11,-1,23,18,18,17,17,24,15,16,22,13,13,19,12,19,18,11,11,19,15,20,11,17,15,18,23,13,15,12,14,21,22,19,14,17,20,16,22,24,10,20,17,19,24,19,14,24,21,15,17,18,17,20,16,17,11,16,21,14,16,25,16,21,12,23,16,20,10,14,21,13,8,19,14,14,12,19,23,22,11,22,7,20,19,11,20,12,14,20,9,20
x18,21,22,18,18,20,23,17,18,18,23,-1,21,16,18,18,25,17,21,20,13,11,24,10,21,18,14,14,17,14,19,12,21,18,16,25,11,15,12,11,25,21,22,16,14,17,18,26,28,13,24,23,23,22,23,18,25,21,17,17,19,19,17,14,18,11,20,27,11,13,23,18,17,9,25,16,20,12,15,21,12,10,19,21,13,13,22,20,20,11,24,6,17,22,8,18,17,18,20,10,24
x19,15,16,13,15,12,14,13,18,13,18,21,-1,9,14,11,18,13,13,17,8,5,13,6,14,13,12,10,11,11,11,9,12,12,10,18,13,6,14,12,17,18,16,10,8,13,8,15,18,9,17,10,16,18,15,8,16,16,13,16,12,14,10,10,17,11,12,15,11,9,20,11,16,7,16,12,13,9,8,16,8,5,13,16,10,12,18,12,7,10,16,5,11,14,7,15,8,9,12,6,17
x2,17,20,10,13,16,20,14,10,9,18,16,9,-1,20,17,21,15,12,20,15,8,20,12,12,21,5,8,14,11,20,9,16,11,15,16,15,10,8,12,21,20,19,12,18,17,13,24,21,8,19,14,20,17,18,18,19,16,11,11,18,19,13,10,14,11,9,22,11,14,18,14,17,13,19,14,21,14,19,14,9,9,15,9,12,11,18,17,20,10,19,10,20,17,9,18,8,15,14,10,18
x20,16,18,15,16,19,18,10,14,11,17,18,14,20,-1,16,24,18,17,20,13,8,19,13,12,19,6,8,15,15,21,9,16,11,12,18,14,11,16,11,23,18,19,10,16,13,15,22,21,9,17,16,20,22,21,15,21,18,16,13,17,19,10,14,15,12,13,22,12,11,17,16,18,12,21,9,19,14,16,17,9,13,18,15,16,9,17,16,19,8,15,7,16,19,8,13,9,12,14,11,18
x21,15,16,10,12,18,16,13,13,13,17,18,11,17,16,-1,18,12,15,17,14,8,14,9,12,14,6,7,17,10,16,5,17,10,11,21,12,11,12,12,22,19,16,15,17,16,17,24,19,10,19,14,17,20,17,15,20,16,14,10,14,12,16,14,17,9,15,18,8,13,19,10,17,14,18,13,17,10,13,17,7,13,14,11,16,9,15,15,20,11,18,8,17,16,7,17,10,15,18,8,16
x22,21,19,17,20,20,25,15,19,18,24,25,18,21,24,18,-1,21,19,24,11,11,26,16,18,24,14,10,16,22,20,14,21,18,17,21,14,16,15,14,26,21,21,19,21,21,20,25,27,10,24,18,22,28,26,22,23,23,20,21,25,17,15,18,20,13,17,28,17,16,27,23,21,16,24,13,22,19,19,19,15,8,21,19,15,12,23,19,26,10,24,10,20,21,11,23,10,19,22,13,23
x23,20,16,11,16,11,17,13,14,9,15,17,13,15,18,12,21,-1,13,17,12,7,17,10,12,18,7,11,15,15,15,5,15,12,16,18,10,10,13,12,19,17,18,12,14,12,13,16,20,7,18,16,16,18,19,15,18,17,16,16,15,17,9,17,17,13,11,24,11,12,19,17,15,9,19,11,17,11,13,14,10,10,15,13,15,8,18,12,18,6,21,11,19,17,12,18,8,13,15,8,15
x24,15,16,11,14,15,19,12,11,11,16,21,13,12,17,15,19,13,-1,13,12,8,19,10,14,14,10,8,15,12,13,8,20,15,12,22,10,15,11,7,18,18,14,12,14,15,13,18,21,11,17,18,20,19,19,13,18,17,16,12,15,18,13,13,15,8,16,20,10,10,17,11,15,11,19,10,18,14,11,17,7,9,16,11,14,6,18,13,19,7,18,7,14,15,5,14,9,12,17,13,18
x25,22,18,19,21,16,21,18,16,15,22,20,17,20,20,17,24,17,13,-1,11,12,21,15,15,21,9,12,18,13,17,11,18,11,13,19,19,12,16,13,25,17,22,11,16,17,17,26,26,10,16,16,19,26,20,11,22,20,19,17,17,19,14,21,20,13,17,24,16,15,22,15,23,13,21,13,18,16,17,16,12,8,20,16,21,14,19,13,20,11,21,12,20,13,13,23,12,15,16,11,20
x26,13,17,6,10,12,15,13,9,8,13,13,8,15,13,14,11,12,12,11,-1,7,13,6,11,14,4,8,11,7,17,2,11,7,10,13,10,8,6,10,12,17,11,9,12,11,15,17,17,6,17,15,17,15,12,10,18,12,10,9,14,13,13,11,14,8,9,14,8,9,14,12,15,8,17,10,15,7,14,12,7,9,10,7,13,8,16,10,16,10,12,7,14,17,5,12,5,6,13,5,13
x27,11,7,6,11,11,11,8,8,7,13,11,5,8,8,8,11,7,8,12,7,-1,12,4,10,8,6,2,10,5,13,5,8,9,7,10,6,8,5,7,12,10,9,7,10,10,11,11,12,5,9,10,9,11,8,7,12,11,8,6,11,7,9,9,8,5,9,11,7,9,11,7,8,7,12,3,10,6,6,10,4,5,10,3,12,6,7,10,12,4,11,4,9,9,6,9,5,9,11,5,8
x28,19,17,15,19,18,22,20,16,11,19,24,13,20,19,14,26,17,19,21,13,12,-1,14,15,20,13,10,16,18,19,11,22,18,20,20,14,15,12,13,22,20,21,15,21,17,16,23,23,10,21,19,23,22,20,19,18,19,14,18,21,21,17,13,17,13,16,24,14,15,19,16,14,14,18,8,24,16,15,19,11,7,21,13,17,7,20,16,21,11,22,10,20,17,10,19,12,16,18,15,20
x29,13,10,5,11,9,15,12,7,11,12,10,6,12,13,9,16,10,10,15,6,4,14,-1,9,14,6,8,12,8,11,5,14,5,9,12,10,9,5,11,12,11,13,7,13,11,13,15,15,9,11,9,9,16,15,9,15,10,10,11,12,13,8,12,11,6,12,16,10,9,11,12,16,8,12,5,15,8,10,10,10,6,16,11,10,5,14,6,14,10,11,6,10,10,4,15,8,10,14,10,10
x3,20,17,12,15,12,17,12,14,15,19,21,14,12,12,12,18,12,14,15,11,10,15,9,-1,17,10,8,12,9,17,7,20,13,10,20,12,10,8,11,16,18,21,13,13,14,11,15,27,8,16,16,16,17,19,13,18,12,12,16,15,9,10,14,16,8,16,19,8,11,20,13,13,9,23,12,16,11,12,13,9,8,19,15,14,8,18,17,15,8,16,5,15,17,9,13,10,13,14,9,16
x30,22,20,16,17,18,22,18,15,12,18,18,13,21,19,14,24,18,14,21,14,8,20,14,17,-1,8,9,18,14,19,8,20,13,16,17,18,13,9,15,19,20,23,16,18,18,14,25,25,9,19,15,20,23,20,19,21,22,13,19,19,16,10,15,16,10,15,25,19,12,22,15,21,15,20,13,21,14,18,16,12,11,18,13,16,13,19,16,22,12,18,12,20,23,10,18,10,15,17,11,16
x31,9,8,8,11,9,13,8,9,8,11,14,12,5,6,6,14,7,10,9,4,6,13,6,10,8,-1,5,8,6,5,7,11,8,10,13,6,8,5,4,13,11,9,6,10,10,9,9,13,9,10,12,13,11,11,5,10,12,8,11,9,12,10,5,11,7,8,11,6,6,12,8,11,4,9,6,10,10,5,11,7,1,11,8,8,6,11,7,10,8,14,5,8,9,7,10,8,8,13,5,11
x32,13,10,6,6,9,11,9,12,8,11,14,10,8,8,7,10,11,8,12,8,2,10,8,8,9,5,-1,9,7,6,4,7,5,6,9,7,6,7,5,9,10,14,5,8,9,7,11,13,6,12,12,9,12,10,9,10,8,9,10,10,13,7,9,8,7,9,13,9,7,12,12,11,5,12,9,14,6,9,10,7,5,7,12,10,8,15,7,8,7,13,10,14,11,5,10,8,5,8,6,11
x33,16,20,10,14,19,18,17,12,10,19,17,11,14,15,17,16,15,15,18,11,10,16,12,12,18,8,9,-1,11,12,4,14,9,14,17,10,12,10,11,17,16,17,10,16,18,14,21,20,10,18,20,14,17,16,12,18,19,13,12,14,16,12,15,13,8,14,19,13,14,16,14,16,11,16,11,16,8,15,15,13,9,17,10,15,8,16,14,18,9,17,10,17,14,8,15,14,11,21,9,15
x34,17,14,13,12,13,17,12,15,7,15,14,11,11,15,10,22,15,12,13,7,5,18,8,9,14,6,7,11,-1,14,10,17,15,12,13,10,9,12,14,18,13,13,10,11,9,13,16,14,5,14,9,16,18,19,12,15,14,12,15,15,12,12,11,13,10,9,18,13,13,18,11,10,12,14,7,13,10,10,13,12,5,13,13,9,6,14,12,14,5,14,7,14,12,6,12,7,12,11,10,13
x35,19,18,13,11,14,21,11,12,13,20,19,11,20,21,16,20,15,13,17,17,13,19,11,17,19,5,6,12,14,-1,8,18,14,16,16,12,11,8,15,22,20,17,13,16,12,18,24,22,7,18,15,17,21,19,16,22,17,14,12,14,13,15,12,15,11,15,19,11,9,20,15,19,12,25,11,20,8,16,17,8,12,18,9,13,13,17,17,21,10,14,7,16,20,8,14,7,15,18,10,16
